"results.Individual_1.simulation.ID","results.Individual_1.simulation.time","results.Individual_1.simulation.CPlas","results.Individual_1.simulation.Bal","results.Individual_1.simulation.Aurine","results.Individual_1.simulation.Curine","results.Individual_1.conf_intervals.time","results.Individual_1.conf_intervals.Curine_mean","results.Individual_1.conf_intervals.Curine_lower","results.Individual_1.conf_intervals.Curine_upper","results.Individual_2.simulation.ID","results.Individual_2.simulation.time","results.Individual_2.simulation.CPlas","results.Individual_2.simulation.Bal","results.Individual_2.simulation.Aurine","results.Individual_2.simulation.Curine","results.Individual_2.conf_intervals.time","results.Individual_2.conf_intervals.Curine_mean","results.Individual_2.conf_intervals.Curine_lower","results.Individual_2.conf_intervals.Curine_upper","results.Individual_3.simulation.ID","results.Individual_3.simulation.time","results.Individual_3.simulation.CPlas","results.Individual_3.simulation.Bal","results.Individual_3.simulation.Aurine","results.Individual_3.simulation.Curine","results.Individual_3.conf_intervals.time","results.Individual_3.conf_intervals.Curine_mean","results.Individual_3.conf_intervals.Curine_lower","results.Individual_3.conf_intervals.Curine_upper","summary.Individual_1.GTDOSE","summary.Individual_1.dose","summary.Individual_1.weight","summary.Individual_2.GTDOSE","summary.Individual_2.dose","summary.Individual_2.weight","summary.Individual_3.GTDOSE","summary.Individual_3.dose","summary.Individual_3.weight"
1,257000,5.43687990113823e-09,3.07698696000014,3.99201622562889e-05,2.66134415041926e-05,257000,2.66524566483614e-05,2.02817603073577e-05,3.48972582158475e-05,2,257000,4.99616948110397e-09,2.87185439659537,3.72588638307098e-05,2.48392425538066e-05,257000,2.46124597657636e-05,1.91680262959831e-05,3.02727138135377e-05,3,257000,8.50549836462217e-10,0.465638184258294,6.0410747045849e-06,4.02738313638993e-06,257000,4.01158965674111e-06,3.18733947390635e-06,5.09036623851786e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,257500,7.07557294486665e-09,3.0830208384792,3.9997570530166e-05,2.66650470201107e-05,257500,2.67041488107021e-05,2.03210654755478e-05,3.49648398706058e-05,2,257500,6.45547936766185e-09,2.87748601632794,3.7331148911348e-05,2.48874326075653e-05,257500,2.4660213322471e-05,1.92051599414921e-05,3.03313948960932e-05,3,257500,1.05896217575171e-09,0.466551286673139,6.05282164636967e-06,4.03521443091311e-06,257500,4.01938055760235e-06,3.19352694576483e-06,5.10025574003567e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,258000,2.74322843755459e-09,3.0890547169685,4.00744629210319e-05,2.67163086140212e-05,258000,2.67554567546814e-05,2.03600554652399e-05,3.50321281646758e-05,2,258000,2.39771542074298e-09,2.88311763606455,3.74029231265189e-05,2.49352820843459e-05,258000,2.4707606857491e-05,1.9241959365427e-05,3.03897559429831e-05,3,258000,3.221607662813e-10,0.467464389086024,6.06448993885892e-06,4.04299329257261e-06,258000,4.0271188715124e-06,3.19966149892e-06,5.11008553662189e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,258500,3.87305492053688e-09,3.09480127673969,4.01521405910335e-05,2.67680937273557e-05,258500,2.68075855704056e-05,2.03996177113138e-05,3.51006180846667e-05,2,258500,3.50930214871817e-09,2.88848109168272,3.74753915887984e-05,2.49835943925323e-05,258500,2.47557559395213e-05,1.92794614988461e-05,3.04491314809792e-05,3,258500,3.98916997898487e-10,0.46833401177081,6.07629574590604e-06,4.05086383060402e-06,258500,4.03496524402855e-06,3.20590219971425e-06,5.12004527837838e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,259000,4.10969005769049e-09,3.10083515522652,4.02303027038408e-05,2.68202018025606e-05,259000,2.68596263013768e-05,2.04393300188241e-05,3.51685801124364e-05,2,259000,3.81388973425477e-09,2.89411271142461,3.75482979130617e-05,2.50321986087078e-05,259000,2.4803785231278e-05,1.93169485026031e-05,3.05079665594749e-05,3,259000,5.15115218830516e-10,0.469247114184452,6.08808023764173e-06,4.05872015842782e-06,259000,4.04280689315517e-06,3.21214299847416e-06,5.12997623388428e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,259500,4.22042887843319e-09,3.10686903372133,4.03085292322768e-05,2.68723528215179e-05,259500,2.69117004286737e-05,2.04789534855595e-05,3.52365734029087e-05,2,259500,3.89514016097891e-09,2.89974433116293,3.76213211193824e-05,2.50808807462549e-05,259500,2.48518690169806e-05,1.93544989290683e-05,3.05670865191723e-05,3,259500,6.13345823537132e-10,0.470160216597107,6.09987458615834e-06,4.06658305743889e-06,259500,4.05062756829527e-06,3.2183772136306e-06,5.13990510857755e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,260000,5.4368776495934e-09,3.11290291219516,4.03861619324747e-05,2.69241079549832e-05,260000,2.69635804760234e-05,2.05185143705432e-05,3.53046270738853e-05,2,260000,4.99618550459107e-09,2.90537595089237,3.76937970295684e-05,2.51291980197123e-05,260000,2.48997700053331e-05,1.93917807005512e-05,3.06260999220176e-05,3,260000,8.50541783036063e-10,0.47107331900878,6.11159411823321e-06,4.07439607882214e-06,260000,4.05841845463826e-06,3.22454649202373e-06,5.14978801257608e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,260500,7.07559350825889e-09,3.11893679067754,4.04635703440778e-05,2.69757135627185e-05,260500,2.7015272640251e-05,2.05578195281437e-05,3.53722087253932e-05,2,260500,6.45542966926637e-09,2.91100757062027,3.77660821567212e-05,2.51773881044808e-05,260500,2.49475235662964e-05,1.94289142233517e-05,3.06847809835417e-05,3,260500,1.05896338560655e-09,0.471986421423198,6.12334105564811e-06,4.08222737043207e-06,260500,4.0662093563411e-06,3.23073399027757e-06,5.15967752299371e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,261000,2.74324023212106e-09,3.12497066916745,4.05404628126313e-05,2.70269752084209e-05,261000,2.70665840519571e-05,2.05968095867463e-05,3.54394970351304e-05,2,261000,2.39769395725337e-09,2.91663919035796,3.78378565186842e-05,2.52252376791228e-05,261000,2.49949171057831e-05,1.94657137781422e-05,3.07431420530894e-05,3,261000,3.22159725041529e-10,0.472899523835664,6.1350093499788e-06,4.0900062333192e-06,261000,4.07394767293089e-06,3.23686854530137e-06,5.1695073187578e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,261500,3.87304849932704e-09,3.13071722893254,4.06181403809562e-05,2.70787602539708e-05,261500,2.71187124833424e-05,2.06363717791934e-05,3.5507986854635e-05,2,261500,3.5092614849433e-09,2.92200264597162,3.79103249977194e-05,2.52735499984796e-05,261500,2.5043066198546e-05,1.9503215898193e-05,3.08025176345474e-05,3,261500,3.98917221682238e-10,0.473769146519809,6.14681515049979e-06,4.09787676699986e-06,261500,4.08179404393514e-06,3.24310924657218e-06,5.17946707217454e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,262000,4.10968543320709e-09,3.13675110742288,4.06963026434404e-05,2.71308684289602e-05,262000,2.71707533966016e-05,2.06760840651235e-05,3.55759484226623e-05,2,262000,3.81392425612109e-09,2.92763426570804,3.79832312553273e-05,2.53221541702182e-05,262000,2.50910954602707e-05,1.95407030080536e-05,3.08613528527967e-05,3,262000,5.15116824526802e-10,0.474682248932525,6.1585996273347e-06,4.1057330848898e-06,262000,4.08963569139311e-06,3.2493500310405e-06,5.18939802611613e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,262500,4.22036611731448e-09,3.14278498591183,4.07745290964192e-05,2.71830193976128e-05,262500,2.72228279265978e-05,2.07157075130058e-05,3.56439421289889e-05,2,262500,3.8951806682363e-09,2.93326588544643,3.80562545807836e-05,2.5370836387189e-05,262500,2.51391792539151e-05,1.9578253332554e-05,3.09204727571464e-05,3,262500,6.1335271592179e-10,0.475595351345231,6.17039398509643e-06,4.11359599006428e-06,262500,4.09745636814331e-06,3.25558424037285e-06,5.19932690245653e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,263000,5.43689774557051e-09,3.14881886438408,4.08521617578148e-05,2.72347745052099e-05,263000,2.72747090262088e-05,2.07552684007126e-05,3.57119957838464e-05,2,263000,4.99617950159994e-09,2.93889750516446,3.81287303223985e-05,2.54191535482657e-05,263000,2.51870789643749e-05,1.96155351728628e-05,3.09794860268257e-05,3,263000,8.50549851529497e-10,0.476508453757414,6.18211354045432e-06,4.12140902696955e-06,263000,4.10524725443164e-06,3.26175350688707e-06,5.20920980312688e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,263500,7.07559405664888e-09,3.15485274286307,4.09295701364808e-05,2.72863800909872e-05,263500,2.73264058929345e-05,2.07945735676614e-05,3.57795776628536e-05,2,263500,6.45546027854307e-09,2.94452912489008,3.82010154741475e-05,2.54673436494316e-05,263500,2.52348337956114e-05,1.96526687914429e-05,3.10381671088828e-05,3,263500,1.0589682772876e-09,0.477421556171462,6.19386047960462e-06,4.12924031973641e-06,263500,4.11303815436931e-06,3.2679409774791e-06,5.21909931217124e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
1,264000,2.74322520739935e-09,3.16088662134611,4.10064624742315e-05,2.73376416494876e-05,264000,2.73777170901198e-05,2.08335635908017e-05,3.58468659206482e-05,2,264000,2.39771142522916e-09,2.95016074462222,3.82727897948733e-05,2.55151931965822e-05,264000,2.52822273345147e-05,1.96894681705622e-05,3.10965281910926e-05,3,264000,3.22151536864033e-10,0.478334658583118,6.20552876800873e-06,4.13701917867249e-06,264000,4.12077646835732e-06,3.27407554022489e-06,5.22892909300707e-06,18250,4.104553e-06,70,18250,3.830916e-06,70,18250,6.21139e-07,70
