X50.simulation.time,X50.simulation.CPlas,X50.simulation.CL,X50.simulation.CK,X50.simulation.CS,X50.simulation.CLu,X50.simulation.CBr,X50.simulation.Bal,X50.simulation.Abile,X50.simulation.Aurine,X50.simulation.Cbile,X50.simulation.Curine,X50.conf_intervals.time,X50.conf_intervals.CPlas_mean,X50.conf_intervals.CPlas_lower,X50.conf_intervals.CPlas_upper,X50.conf_intervals.CL_mean,X50.conf_intervals.CL_lower,X50.conf_intervals.CL_upper,X50.conf_intervals.CK_mean,X50.conf_intervals.CK_lower,X50.conf_intervals.CK_upper,X50.conf_intervals.CS_mean,X50.conf_intervals.CS_lower,X50.conf_intervals.CS_upper,X50.conf_intervals.CLu_mean,X50.conf_intervals.CLu_lower,X50.conf_intervals.CLu_upper,X50.conf_intervals.CBr_mean,X50.conf_intervals.CBr_lower,X50.conf_intervals.CBr_upper,X50.conf_intervals.Bal_mean,X50.conf_intervals.Bal_lower,X50.conf_intervals.Bal_upper,X50.conf_intervals.Abile_mean,X50.conf_intervals.Abile_lower,X50.conf_intervals.Abile_upper,X50.conf_intervals.Aurine_mean,X50.conf_intervals.Aurine_lower,X50.conf_intervals.Aurine_upper,X50.conf_intervals.Cbile_mean,X50.conf_intervals.Cbile_lower,X50.conf_intervals.Cbile_upper,X50.conf_intervals.Curine_mean,X50.conf_intervals.Curine_lower,X50.conf_intervals.Curine_upper,X100.simulation.time,X100.simulation.CPlas,X100.simulation.CL,X100.simulation.CK,X100.simulation.CS,X100.simulation.CLu,X100.simulation.CBr,X100.simulation.Bal,X100.simulation.Abile,X100.simulation.Aurine,X100.simulation.Cbile,X100.simulation.Curine,X100.conf_intervals.time,X100.conf_intervals.CPlas_mean,X100.conf_intervals.CPlas_lower,X100.conf_intervals.CPlas_upper,X100.conf_intervals.CL_mean,X100.conf_intervals.CL_lower,X100.conf_intervals.CL_upper,X100.conf_intervals.CK_mean,X100.conf_intervals.CK_lower,X100.conf_intervals.CK_upper,X100.conf_intervals.CS_mean,X100.conf_intervals.CS_lower,X100.conf_intervals.CS_upper,X100.conf_intervals.CLu_mean,X100.conf_intervals.CLu_lower,X100.conf_intervals.CLu_upper,X100.conf_intervals.CBr_mean,X100.conf_intervals.CBr_lower,X100.conf_intervals.CBr_upper,X100.conf_intervals.Bal_mean,X100.conf_intervals.Bal_lower,X100.conf_intervals.Bal_upper,X100.conf_intervals.Abile_mean,X100.conf_intervals.Abile_lower,X100.conf_intervals.Abile_upper,X100.conf_intervals.Aurine_mean,X100.conf_intervals.Aurine_lower,X100.conf_intervals.Aurine_upper,X100.conf_intervals.Cbile_mean,X100.conf_intervals.Cbile_lower,X100.conf_intervals.Cbile_upper,X100.conf_intervals.Curine_mean,X100.conf_intervals.Curine_lower,X100.conf_intervals.Curine_upper,X200.simulation.time,X200.simulation.CPlas,X200.simulation.CL,X200.simulation.CK,X200.simulation.CS,X200.simulation.CLu,X200.simulation.CBr,X200.simulation.Bal,X200.simulation.Abile,X200.simulation.Aurine,X200.simulation.Cbile,X200.simulation.Curine,X200.conf_intervals.time,X200.conf_intervals.CPlas_mean,X200.conf_intervals.CPlas_lower,X200.conf_intervals.CPlas_upper,X200.conf_intervals.CL_mean,X200.conf_intervals.CL_lower,X200.conf_intervals.CL_upper,X200.conf_intervals.CK_mean,X200.conf_intervals.CK_lower,X200.conf_intervals.CK_upper,X200.conf_intervals.CS_mean,X200.conf_intervals.CS_lower,X200.conf_intervals.CS_upper,X200.conf_intervals.CLu_mean,X200.conf_intervals.CLu_lower,X200.conf_intervals.CLu_upper,X200.conf_intervals.CBr_mean,X200.conf_intervals.CBr_lower,X200.conf_intervals.CBr_upper,X200.conf_intervals.Bal_mean,X200.conf_intervals.Bal_lower,X200.conf_intervals.Bal_upper,X200.conf_intervals.Abile_mean,X200.conf_intervals.Abile_lower,X200.conf_intervals.Abile_upper,X200.conf_intervals.Aurine_mean,X200.conf_intervals.Aurine_lower,X200.conf_intervals.Aurine_upper,X200.conf_intervals.Cbile_mean,X200.conf_intervals.Cbile_lower,X200.conf_intervals.Cbile_upper,X200.conf_intervals.Curine_mean,X200.conf_intervals.Curine_lower,X200.conf_intervals.Curine_upper
501,-2.87E-07,0.345139822,0.000557773,0.084544552,0.007405711,0.001916445,26.25000041,26.24947658,2.15E-05,13124.73829,0.010737796,501,-2.03E-07,-4.26E-07,-6.11E-09,0.344696945,0.336176199,0.351882191,0.000561544,0.00039528,0.000780176,0.085502335,0.062397485,0.115007264,0.007563201,0.005350717,0.01065385,0.001941669,0.001387991,0.002605905,26.25000041,26.25000029,26.25000055,26.24947661,26.24947616,26.24947719,2.17E-05,1.65E-05,2.78E-05,13124.7383,13124.73808,13124.73859,0.010847377,0.008264978,0.013893708,501,3.13E-08,0.690277151,0.00111578,0.16908823,0.014811695,0.003833727,52.50000081,52.49895316,4.30E-05,26249.47658,0.021475455,501,1.26E-07,-7.01E-07,3.59E-06,0.689697767,0.67327509,0.704216932,0.001137628,0.000811104,0.00153149,0.17132852,0.122291928,0.231854937,0.014829494,0.010447361,0.020090271,0.003865694,0.002768041,0.005276187,52.50000082,52.50000059,52.50000112,52.49895318,52.49895229,52.49895438,4.31E-05,3.30E-05,5.45E-05,26249.47659,26249.47614,26249.47719,0.02155011,0.016518906,0.027247549,501,-3.78E-08,1.380554676,0.002231521,0.338176589,0.029623344,0.007659136,105.0000016,104.9979063,8.59E-05,52498.95316,0.042950931,501,-7.17E-08,-6.57E-07,6.35E-08,1.379306672,1.344560237,1.407922928,0.002247062,0.001590664,0.003089634,0.342327083,0.248639619,0.458138639,0.030038844,0.021795256,0.04028205,0.007759944,0.00551979,0.01065943,105.0000016,105.0000012,105.0000023,104.9979064,104.9979046,104.9979086,8.63E-05,6.67E-05,0.000112888,52498.95319,52498.95228,52498.95431,0.043145694,0.033371574,0.056443844
502,-2.45E-07,0.345139649,0.00055779,0.084544491,0.007405731,0.001923629,26.25000041,26.24947658,2.15E-05,13124.73829,0.010737786,502,-1.69E-07,-3.70E-07,-4.93E-09,0.344696808,0.336176017,0.351882128,0.000561557,0.000395296,0.000780193,0.085502286,0.062397478,0.11500717,0.007563216,0.005350727,0.010653876,0.001948937,0.001393217,0.002615444,26.25000041,26.2500003,26.25000056,26.24947661,26.24947616,26.24947719,2.17E-05,1.65E-05,2.78E-05,13124.7383,13124.73808,13124.73859,0.010847369,0.008264974,0.013893707,502,2.45E-08,0.690277178,0.001115777,0.16908824,0.014811692,0.003848096,52.50000082,52.49895316,4.30E-05,26249.47658,0.021475457,502,1.15E-07,-6.07E-07,2.52E-06,0.689697814,0.673275094,0.704218836,0.001137624,0.000811126,0.00153149,0.171328535,0.122291738,0.231854943,0.014829489,0.010447361,0.020090269,0.003880161,0.002778421,0.005295735,52.50000082,52.50000059,52.50000112,52.49895318,52.49895229,52.49895438,4.31E-05,3.30E-05,5.45E-05,26249.47659,26249.47614,26249.47719,0.021550113,0.016518907,0.027247549,502,-3.58E-08,1.380554668,0.002231521,0.338176587,0.029623345,0.007687768,105.0000016,104.9979063,8.59E-05,52498.95316,0.042950931,502,-8.97E-08,-5.45E-07,4.95E-08,1.379306739,1.344559714,1.407922923,0.002247055,0.001590663,0.003089636,0.342327108,0.248639627,0.458138631,0.030038837,0.021795288,0.040282096,0.007788977,0.005540533,0.010699356,105.0000017,105.0000012,105.0000023,104.9979064,104.9979046,104.9979086,8.63E-05,6.67E-05,0.000112888,52498.95319,52498.95228,52498.95431,0.043145699,0.033371309,0.056443811
503,-2.02E-07,0.345139476,0.000557806,0.08454443,0.00740575,0.001930812,26.25000041,26.24947658,2.15E-05,13124.73829,0.010737777,503,-1.37E-07,-3.25E-07,-4.10E-09,0.344696676,0.336175834,0.35188207,0.00056157,0.000395312,0.00078021,0.085502239,0.062397472,0.115007077,0.00756323,0.005350738,0.010653903,0.0019562,0.001398376,0.002624984,26.25000042,26.2500003,26.25000056,26.24947661,26.24947616,26.24947719,2.17E-05,1.65E-05,2.78E-05,13124.7383,13124.73808,13124.73859,0.010847362,0.008264973,0.013893705,503,1.78E-08,0.690277206,0.001115775,0.169088249,0.014811689,0.003862466,52.50000082,52.49895316,4.30E-05,26249.47658,0.021475458,503,1.02E-07,-5.16E-07,1.82E-06,0.68969786,0.673275098,0.704221215,0.001137619,0.000811128,0.00153149,0.17132855,0.122291547,0.231854949,0.014829484,0.01044736,0.020090268,0.003894623,0.002788801,0.005315284,52.50000083,52.50000059,52.50000113,52.49895318,52.49895229,52.49895438,4.31E-05,3.30E-05,5.45E-05,26249.47659,26249.47614,26249.47719,0.021550115,0.016518908,0.02724755,503,-3.38E-08,1.38055466,0.002231522,0.338176584,0.029623346,0.007716399,105.0000016,104.9979063,8.59E-05,52498.95316,0.04295093,503,-9.84E-08,-4.61E-07,2.63E-08,1.379306771,1.34455919,1.407922919,0.002247052,0.001590662,0.003089638,0.342327118,0.248639636,0.458138624,0.030038833,0.021795321,0.040282141,0.007818001,0.005561275,0.010739279,105.0000017,105.0000012,105.0000023,104.9979064,104.9979046,104.9979086,8.63E-05,6.67E-05,0.000112888,52498.95319,52498.95228,52498.95431,0.043145701,0.033371326,0.056443778
504,-1.60E-07,0.363321121,0.000557822,0.08454437,0.007405769,0.001937996,27.50000041,27.49945158,2.15E-05,13749.72579,0.010737767,504,-1.07E-07,-2.83E-07,-3.67E-09,0.362878372,0.35435747,0.370063831,0.000561581,0.000395327,0.000780228,0.085502196,0.062397465,0.115006984,0.007563243,0.005350748,0.010653929,0.001963458,0.001403535,0.002634524,27.50000042,27.5000003,27.50000056,27.49945161,27.49945116,27.49945219,2.17E-05,1.65E-05,2.78E-05,13749.7258,13749.72558,13749.72609,0.010847355,0.008264973,0.013893704,504,1.11E-08,0.72664087,0.001115772,0.169088259,0.014811686,0.003876835,55.00000082,54.99890316,4.30E-05,27499.45158,0.02147546,504,7.72E-08,-4.43E-07,1.39E-06,0.726061601,0.709638739,0.740587706,0.001137609,0.00081113,0.00153149,0.171328587,0.122291357,0.231854955,0.014829472,0.010447359,0.020090266,0.003909076,0.002799181,0.005334832,55.00000083,55.00000059,55.00000113,54.99890318,54.99890229,54.99890438,4.31E-05,3.30E-05,5.45E-05,27499.45159,27499.45114,27499.45219,0.021550121,0.01651891,0.027247551,504,-3.18E-08,1.453281925,0.002231523,0.338176581,0.029623347,0.00774503,110.0000016,109.9978063,8.59E-05,54998.90316,0.04295093,504,-9.14E-08,-3.55E-07,1.66E-08,1.452034013,1.417285938,1.480650187,0.002247054,0.001590662,0.00308964,0.342327107,0.248639646,0.458138616,0.030038836,0.021795353,0.040282186,0.007847015,0.005581962,0.010779201,110.0000017,110.0000012,110.0000023,109.9978064,109.9978046,109.9978086,8.63E-05,6.67E-05,0.000112887,54998.90319,54998.90228,54998.90431,0.043145699,0.033371343,0.056443745
505,0.000439435,0.359772652,0.000753807,0.087940068,0.00795662,0.001971847,27.50000041,27.49945164,2.23E-05,13749.72582,0.011150792,505,0.000400002,0.000268439,0.000546725,0.359464897,0.350242575,0.367377183,0.000742353,0.000539868,0.000995695,0.088984321,0.064920321,0.11977878,0.00810227,0.005742365,0.011383001,0.001995028,0.001427072,0.002668178,27.50000042,27.5000003,27.50000056,27.49945167,27.49945121,27.49945227,2.25E-05,1.72E-05,2.89E-05,13749.72584,13749.7256,13749.72614,0.011272607,0.0086163,0.014449657,505,0.00071686,0.720206004,0.001445162,0.176111977,0.015840162,0.003934778,55.00000083,54.99890329,4.47E-05,27499.45165,0.022337759,505,0.000724728,0.000533411,0.000963983,0.719555387,0.701449731,0.735376009,0.001471728,0.001076417,0.001943387,0.178412702,0.127558473,0.24087739,0.01586059,0.011274506,0.021403195,0.003967607,0.002849758,0.005403597,55.00000083,55.0000006,55.00000114,54.99890332,54.99890239,54.99890457,4.48E-05,3.43E-05,5.66E-05,27499.45166,27499.45119,27499.45228,0.022411469,0.017164859,0.028283323,505,0.001466454,1.440289482,0.002902983,0.352178454,0.031695204,0.00786289,110.0000017,109.9978066,8.93E-05,54998.90329,0.044668373,505,0.001433712,0.001049116,0.001856064,1.439110553,1.401715692,1.470158885,0.002907285,0.002091201,0.003898642,0.356517047,0.258951546,0.476380301,0.032111291,0.023423318,0.042952715,0.007963262,0.005669155,0.010913561,110.0000017,110.0000012,110.0000023,109.9978067,109.9978048,109.997809,8.98E-05,6.95E-05,0.000117323,54998.90333,54998.90238,54998.90449,0.044875327,0.034739376,0.058661747
506,4.37E-05,0.361394802,0.000601283,0.088507436,0.007778192,0.001955605,27.50000041,27.49945165,2.25E-05,13749.72583,0.011239286,506,6.44E-05,2.69E-05,0.000111404,0.360846944,0.351812419,0.368409845,0.000613213,0.000433773,0.00085131,0.089478896,0.065278179,0.120407435,0.007952263,0.005628699,0.011192531,0.0019825,0.001418961,0.002661007,27.50000042,27.5000003,27.50000056,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72614,0.011349217,0.008642598,0.014535479,506,0.000165672,0.722468666,0.001232749,0.176902598,0.015591694,0.003916743,55.00000083,54.9989033,4.49E-05,27499.45165,0.02246106,506,0.000175105,0.000101322,0.000274401,0.721818889,0.704244513,0.737156217,0.001259391,0.000902705,0.001692433,0.179225917,0.127947432,0.242295904,0.015614036,0.011026966,0.021116771,0.003949788,0.002829483,0.005383873,55.00000084,55.0000006,55.00000114,54.99890333,54.99890239,54.99890458,4.51E-05,3.45E-05,5.69E-05,27499.45167,27499.4512,27499.45229,0.022536349,0.017266416,0.028443807,506,0.000266075,1.445204741,0.002440344,0.353898744,0.031153959,0.007820929,110.0000017,109.9978066,8.99E-05,54998.9033,0.044936711,506,0.000298029,0.000165325,0.000472316,1.443759987,1.406973809,1.47416474,0.002469054,0.00175202,0.003339499,0.358185264,0.260117714,0.47918326,0.031602359,0.022954379,0.042360251,0.007925551,0.005637189,0.010886233,110.0000017,110.0000012,110.0000023,109.9978067,109.9978048,109.997809,9.03E-05,6.98E-05,0.000118058,54998.90334,54998.90239,54998.90451,0.045132168,0.034924005,0.059029136
507,4.04E-05,0.361408326,0.000600014,0.088512159,0.007776708,0.001962956,27.50000042,27.49945165,2.25E-05,13749.72583,0.011240022,507,4.29E-05,2.57E-05,7.58E-05,0.360934947,0.35205505,0.368498151,0.000604894,0.000428993,0.000834133,0.089511122,0.065332329,0.120399659,0.007942689,0.005619984,0.011185533,0.001988849,0.001421593,0.002667561,27.50000042,27.5000003,27.50000057,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72615,0.011354191,0.008651335,0.01454842,507,3.61E-05,0.722999474,0.001182831,0.177088275,0.015533297,0.003924054,55.00000083,54.99890331,4.50E-05,27499.45165,0.02249002,507,5.33E-05,4.96E-06,0.000139087,0.722317836,0.704977899,0.737534537,0.001212287,0.000866787,0.001631706,0.179405478,0.128109438,0.242670456,0.01555923,0.010949419,0.021069058,0.003957683,0.002832511,0.00539991,55.00000084,55.0000006,55.00000115,54.99890333,54.9989024,54.99890459,4.51E-05,3.46E-05,5.70E-05,27499.45167,27499.4512,27499.45229,0.022563919,0.017294883,0.028509717,507,5.10E-05,1.446086168,0.002357455,0.354207061,0.031056992,0.007838197,110.0000017,109.9978066,9.00E-05,54998.90331,0.0449848,507,6.51E-05,-2.69E-06,0.000159619,1.444716023,1.408079462,1.475002467,0.002379208,0.001681058,0.003270447,0.358528579,0.260385069,0.479781973,0.031498148,0.022862001,0.042250084,0.00794211,0.005648831,0.010911844,110.0000017,110.0000012,110.0000023,109.9978067,109.9978048,109.997809,9.04E-05,6.99E-05,0.000118201,54998.90335,54998.90239,54998.90452,0.045185009,0.034953438,0.059100641
508,3.40E-05,0.361434497,0.000597551,0.088521319,0.007773826,0.001970119,27.50000042,27.49945165,2.25E-05,13749.72583,0.011241451,508,2.65E-05,9.44E-06,4.90E-05,0.361000301,0.352077374,0.368600544,0.000598565,0.00042544,0.000829334,0.089534018,0.065356,0.120443055,0.007935264,0.005611646,0.011176321,0.001995507,0.001426062,0.002676233,27.50000042,27.5000003,27.50000057,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72615,0.01135776,0.008657968,0.014552751,508,2.15E-06,0.723138799,0.001169729,0.17713701,0.01551797,0.003937104,55.00000084,54.99890331,4.50E-05,27499.45165,0.022497622,508,8.11E-06,-3.11E-05,6.26E-05,0.722506612,0.705234026,0.7376867,0.001194865,0.000850697,0.001608814,0.179473989,0.128141203,0.242830694,0.015539111,0.010946231,0.02104986,0.003970186,0.002842973,0.005418548,55.00000084,55.0000006,55.00000115,54.99890334,54.9989024,54.99890459,4.51E-05,3.46E-05,5.71E-05,27499.45167,27499.4512,27499.45229,0.022574357,0.017304823,0.028535037,508,4.12E-06,1.446278318,0.002339387,0.354274271,0.031035856,0.007865569,110.0000017,109.9978066,9.00E-05,54998.90331,0.044995283,508,3.82E-06,-2.23E-05,3.76E-05,1.44497015,1.408451729,1.475014857,0.00235556,0.001668096,0.003230381,0.358621075,0.260474535,0.479921347,0.031470875,0.02283557,0.042209321,0.007968976,0.005668935,0.010947583,110.0000017,110.0000012,110.0000023,109.9978067,109.9978048,109.997809,9.04E-05,6.99E-05,0.000118253,54998.90335,54998.90239,54998.90452,0.045199171,0.034964404,0.059126497
509,8.23E-06,0.361540104,0.00058762,0.088558259,0.007762209,0.001976115,27.50000042,27.49945165,2.25E-05,13749.72583,0.011247213,509,6.92E-06,-2.18E-06,2.17E-05,0.361080956,0.352141364,0.368627717,0.000591023,0.000416848,0.000824669,0.089562751,0.065374124,0.120477297,0.007926483,0.005607863,0.01116563,0.002001969,0.001430971,0.002685685,27.50000043,27.5000003,27.50000057,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72615,0.011362214,0.008659322,0.014555151,509,1.18E-06,0.723142768,0.001169356,0.177138398,0.015517533,0.003952131,55.00000084,54.99890331,4.50E-05,27499.45165,0.022497838,509,1.03E-06,-2.98E-05,3.08E-05,0.722536564,0.705302756,0.737754415,0.001192139,0.000850506,0.001605073,0.179485424,0.128122341,0.24289152,0.015536016,0.010945127,0.02104817,0.003984971,0.002853717,0.005437814,55.00000085,55.00000061,55.00000115,54.99890334,54.9989024,54.99890459,4.52E-05,3.46E-05,5.71E-05,27499.45167,27499.4512,27499.45229,0.022576068,0.017305239,0.028540938,509,-2.48E-06,1.446305376,0.002336843,0.354283735,0.031032879,0.007895354,110.0000017,109.9978066,9.00E-05,54998.90331,0.044996759,509,-7.33E-06,-4.48E-05,4.72E-06,1.445017176,1.408612262,1.474989077,0.00235126,0.001666061,0.003234031,0.358638749,0.260477987,0.479963672,0.031465981,0.022828282,0.042195504,0.007998848,0.005690571,0.010988302,110.0000017,110.0000012,110.0000023,109.9978067,109.9978048,109.997809,9.04E-05,6.99E-05,0.000118271,54998.90335,54998.90239,54998.90452,0.045201834,0.034962663,0.05913541
510,-3.43E-06,0.361587884,0.000583127,0.088574971,0.007756953,0.001982957,27.50000042,27.49945165,2.25E-05,13749.72583,0.011249819,510,-1.69E-06,-6.16E-06,4.13E-06,0.361116842,0.352169314,0.368641674,0.000587715,0.000412856,0.000818272,0.089575767,0.065373313,0.120490447,0.007922665,0.005605988,0.011161199,0.00200909,0.001436251,0.00269551,27.50000043,27.5000003,27.50000057,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72615,0.011364223,0.00865944,0.014556236,510,4.34E-07,0.723145844,0.001169067,0.177139474,0.015517195,0.003967169,55.00000084,54.99890331,4.50E-05,27499.45165,0.022498006,510,4.91E-07,-9.53E-06,1.45E-05,0.722538868,0.705327049,0.737789147,0.001191937,0.000849315,0.001604129,0.179486404,0.128110202,0.242893559,0.015535803,0.010945058,0.021047465,0.004000145,0.002864563,0.005457924,55.00000085,55.00000061,55.00000116,54.99890334,54.9989024,54.99890459,4.52E-05,3.46E-05,5.71E-05,27499.45167,27499.4512,27499.45229,0.022576212,0.017305383,0.02854335,510,-1.64E-06,1.446301933,0.002337167,0.35428253,0.031033258,0.007925561,110.0000017,109.9978066,9.00E-05,54998.90331,0.044996572,510,-6.16E-06,-2.84E-05,1.80E-06,1.445013022,1.408646841,1.474981142,0.002351719,0.001666615,0.003234762,0.358637535,0.260479053,0.479959281,0.031466547,0.022829437,0.042195072,0.008029447,0.005712305,0.011030115,110.0000017,110.0000012,110.0000023,109.9978067,109.9978048,109.997809,9.04E-05,6.99E-05,0.00011827,54998.90335,54998.90239,54998.90452,0.045201644,0.034962458,0.059135146
511,-4.22E-06,0.361591109,0.000582824,0.088576099,0.007756598,0.001990451,27.50000042,27.49945165,2.25E-05,13749.72583,0.011249995,511,-3.16E-06,-5.51E-06,-7.32E-07,0.361123112,0.352197871,0.368646126,0.000587151,0.000412603,0.000816323,0.089578107,0.065370171,0.1204925,0.007922025,0.00560473,0.011160152,0.002016638,0.001441832,0.002705813,27.50000043,27.50000031,27.50000057,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72615,0.011364578,0.008658932,0.01455577,511,2.35E-07,0.723146659,0.00116899,0.17713976,0.015517105,0.003982234,55.00000085,54.99890331,4.50E-05,27499.45165,0.022498051,511,-1.36E-07,-1.36E-05,6.06E-06,0.722541555,0.705332029,0.737767374,0.001191698,0.00084954,0.001604252,0.179487428,0.128110654,0.242894474,0.015535533,0.010945139,0.021047289,0.004015305,0.002875445,0.005477615,55.00000085,55.00000061,55.00000116,54.99890334,54.9989024,54.99890459,4.52E-05,3.46E-05,5.71E-05,27499.45167,27499.4512,27499.45229,0.022576363,0.017305463,0.028543764,511,-9.68E-07,1.446299179,0.002337426,0.354281567,0.031033561,0.007955756,110.0000017,109.9978066,9.00E-05,54998.90331,0.044996421,511,-3.57E-06,-1.27E-05,9.74E-07,1.445002485,1.408639295,1.474973207,0.002352721,0.001666577,0.003235489,0.358633749,0.260479443,0.479957916,0.031467713,0.022829934,0.042195436,0.008060117,0.005734019,0.011071964,110.0000017,110.0000012,110.0000024,109.9978067,109.9978048,109.997809,9.04E-05,6.99E-05,0.000118269,54998.90335,54998.90239,54998.90452,0.045201073,0.034959845,0.059134605
512,-3.61E-06,0.361588603,0.00058306,0.088575223,0.007756874,0.001998027,27.50000042,27.49945165,2.25E-05,13749.72583,0.011249859,512,-2.72E-06,-4.73E-06,-7.65E-07,0.361121456,0.352199173,0.368645205,0.000587322,0.000412842,0.000815669,0.089577598,0.065370031,0.120489034,0.007922237,0.005604606,0.011159688,0.002024297,0.001447319,0.002716025,27.50000043,27.50000031,27.50000058,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72615,0.011364494,0.008658757,0.014555555,512,1.06E-07,0.723147189,0.00116894,0.177139945,0.015517047,0.003997277,55.00000085,54.99890331,4.50E-05,27499.45165,0.02249808,512,-9.94E-07,-2.44E-05,5.46E-06,0.7225452,0.705335402,0.73776825,0.001191368,0.000849679,0.001604357,0.179488801,0.128103511,0.24289518,0.015535156,0.010945091,0.021047185,0.00403044,0.002886327,0.00549745,55.00000086,55.00000061,55.00000117,54.99890334,54.9989024,54.99890459,4.52E-05,3.46E-05,5.71E-05,27499.45167,27499.4512,27499.45229,0.022576568,0.017305496,0.028544147,512,-3.55E-07,1.446296667,0.002337662,0.354280688,0.031033837,0.007985945,110.0000017,109.9978066,9.00E-05,54998.90331,0.044996284,512,-1.08E-06,-7.54E-06,1.68E-05,1.444992281,1.408612368,1.474969747,0.002353685,0.001666559,0.003236217,0.35863,0.260479574,0.47995639,0.031468828,0.022831818,0.042198187,0.008090763,0.005755709,0.011113822,110.0000017,110.0000012,110.0000024,109.9978067,109.9978048,109.997809,9.04E-05,6.99E-05,0.000118266,54998.90335,54998.90239,54998.90452,0.045200503,0.034955612,0.05913292
513,-2.15E-06,0.361582637,0.000583621,0.088573136,0.00775753,0.002005653,27.50000043,27.49945165,2.25E-05,13749.72583,0.011249533,513,-1.77E-06,-3.70E-06,-6.52E-07,0.361117559,0.35219966,0.368645574,0.000587686,0.000413411,0.000816287,0.089576216,0.065369855,0.120486064,0.007922662,0.005604512,0.011160014,0.002031982,0.001452806,0.002726225,27.50000043,27.50000031,27.50000058,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72615,0.01136428,0.008658731,0.014555521,513,1.00E-07,0.723147213,0.001168938,0.177139953,0.015517045,0.004012282,55.00000085,54.99890331,4.50E-05,27499.45165,0.022498081,513,-1.14E-06,-2.84E-05,9.82E-06,0.722545984,0.705335665,0.73771198,0.001191312,0.000849736,0.001604379,0.179489144,0.128096153,0.242895376,0.015535102,0.010945065,0.021047108,0.004045598,0.002897208,0.005517608,55.00000086,55.00000062,55.00000117,54.99890334,54.9989024,54.99890459,4.52E-05,3.46E-05,5.71E-05,27499.45167,27499.4512,27499.45229,0.022576613,0.01730551,0.028544508,513,-2.47E-07,1.446296225,0.002337704,0.354280534,0.031033886,0.008016083,110.0000017,109.9978066,9.00E-05,54998.90331,0.04499626,513,-1.49E-07,-3.64E-06,1.91E-05,1.444988351,1.408598439,1.474968641,0.00235404,0.001666542,0.003236498,0.358628513,0.260479525,0.479955449,0.031469235,0.022832725,0.042199453,0.008121292,0.005777394,0.011155514,110.0000017,110.0000012,110.0000024,109.9978067,109.9978048,109.997809,9.04E-05,6.99E-05,0.000118264,54998.90335,54998.90239,54998.90452,0.045200276,0.034956941,0.059132037
514,-7.71E-07,0.361576982,0.000584153,0.088571158,0.007758152,0.00201327,27.50000043,27.49945165,2.25E-05,13749.72583,0.011249225,514,-1.05E-06,-2.55E-06,-5.50E-07,0.361114577,0.352193317,0.368642655,0.000587961,0.000413921,0.000816565,0.08957514,0.06536969,0.120484792,0.007922979,0.00560491,0.011160595,0.002039645,0.001458292,0.002736427,27.50000043,27.50000031,27.50000058,27.49945168,27.49945121,27.49945229,2.27E-05,1.73E-05,2.91E-05,13749.72584,13749.72561,13749.72615,0.011364114,0.008658703,0.014555485,514,9.46E-08,0.723147237,0.001168936,0.177139962,0.015517042,0.004027287,55.00000086,54.99890331,4.50E-05,27499.45165,0.022498082,514,-7.89E-07,-2.82E-05,1.58E-05,0.72254458,0.705335674,0.737667649,0.001191449,0.000849739,0.0016044,0.179488672,0.128092176,0.242895573,0.015535262,0.010945044,0.021047072,0.004060769,0.00290809,0.005538071,55.00000086,55.00000062,55.00000118,54.99890334,54.9989024,54.99890459,4.52E-05,3.46E-05,5.71E-05,27499.45167,27499.4512,27499.45229,0.022576535,0.017305511,0.028544836,514,-1.39E-07,1.446295782,0.002337745,0.354280379,0.031033935,0.008046222,110.0000017,109.9978066,9.00E-05,54998.90331,0.044996236,514,-2.01E-07,-2.43E-06,8.36E-06,1.44498844,1.408592544,1.47496761,0.002354017,0.001666525,0.003236588,0.358628536,0.260479532,0.47995518,0.031469209,0.022832769,0.042199749,0.008151732,0.005799076,0.011197206,110.0000017,110.0000012,110.0000024,109.9978067,109.9978048,109.997809,9.04E-05,6.99E-05,0.000118264,54998.90335,54998.90239,54998.90452,0.04520028,0.034958823,0.059132004
