"X1.simulation.time","X1.simulation.CL","X1.simulation.CK","X1.simulation.CBr","X1.simulation.CS","X1.simulation.Clu","X1.conf_intervals.time","X1.conf_intervals.CL_mean","X1.conf_intervals.CL_lower","X1.conf_intervals.CL_upper"
201,0.00308800655217301,5.33777272866775e-06,7.25904003923436e-06,0.000775097688834222,6.81547673525806e-05,201,0.00308543913546014,0.00303599317604844,0.00312765473449105
202,0.00308880461381069,5.26751483517723e-06,7.31689941166409e-06,0.000775374106039234,6.80746197918689e-05,202,0.00308620584571496,0.0030369556462084,0.00312840052667486
203,0.00308952952408483,5.20369687293045e-06,7.37574362709809e-06,0.000775625186491154,6.80018186603927e-05,203,0.00308673647465553,0.00303774185275643,0.00312848295254505
204,0.00308958930793243,5.198433778937e-06,7.44354249595658e-06,0.000775645893328348,6.79958147010823e-05,204,0.00308697006029469,0.00303792997237987,0.00312856537841523
205,0.00308964909178004,5.19317068494356e-06,7.51134136481506e-06,0.000775666600165542,6.7989810741772e-05,205,0.00308706820663081,0.00303799860136384,0.00312864016719243
206,0.00308970887562765,5.18790759095011e-06,7.57914023367354e-06,0.000775687307002736,6.79838067824617e-05,206,0.00308713406473278,0.00303806723034782,0.00312871313439963
207,0.00308976865947525,5.18264449695666e-06,7.64693910253203e-06,0.00077570801383993,6.79778028231513e-05,207,0.00308719622762186,0.0030381358593318,0.00312878610160682
208,0.00308982844332286,5.17738140296322e-06,7.71473797139051e-06,0.000775728720677123,6.7971798863841e-05,208,0.0030872559572853,0.00303820448831577,0.00312885906881401
209,0.00308988822717047,5.17211830896977e-06,7.782536840249e-06,0.000775749427514317,6.79657949045306e-05,209,0.00308730650237774,0.00303827311729975,0.00312886888374681
210,0.00308994723992337,5.16692310683236e-06,7.85032958736616e-06,0.000775769867278244,6.79598683968557e-05,210,0.00308734120542099,0.00303834057923702,0.0031288700519831
211,0.00308994772707686,5.16688085351154e-06,7.91765769819947e-06,0.000775770036350612,6.79598204191873e-05,211,0.00308735998954175,0.00303834116684004,0.00312887122021938
212,0.00308994821423035,5.16683860019072e-06,7.98498580903278e-06,0.000775770205422979,6.7959772441519e-05,212,0.00308736855564583,0.00303834174265868,0.00312887238845567
213,0.00308994870138385,5.16679634686989e-06,8.05231391986609e-06,0.000775770374495346,6.79597244638506e-05,213,0.00308737205496551,0.00303834231847733,0.00312887318728479
214,0.00308994918853734,5.16675409354907e-06,8.1196420306994e-06,0.000775770543567714,6.79596764861823e-05,214,0.0030873733043684,0.00303834289429597,0.00312887378491743
215,0.00308994967569083,5.16671184022824e-06,8.18697014153271e-06,0.000775770712640081,6.79596285085139e-05,215,0.00308737404318502,0.00303834347011461,0.00312887438255007
216,0.00345358652648069,5.16666958690742e-06,8.25429825236602e-06,0.000775770881712448,6.79595805308455e-05,216,0.00345101095721357,0.00340198040956962,0.00349251134381907
217,0.00336174077964162,1.20471594777052e-05,9.30469380476346e-06,0.000837183660714616,8.27062268524697e-05,217,0.00335899358004489,0.00329419500953711,0.00341634295821452
218,0.00340256942041336,8.44609510027681e-06,8.82315481355564e-06,0.000851330581109382,7.85972226063976e-05,218,0.00339926497611361,0.00333714423354537,0.00345341094259768
219,0.00341848851390706,7.04315109337166e-06,8.68209701975094e-06,0.000856845271626474,7.69965146715939e-05,219,0.0034155547959919,0.00335835701247824,0.00346581490844824
220,0.0034274206669936,6.25649938052635e-06,8.63648215210138e-06,0.000859938980302583,7.60990354340781e-05,220,0.00342397540695294,0.00336862450662709,0.00347241179708932
221,0.00342820083767889,6.18782917425329e-06,8.70198263657988e-06,0.000860209214782609,7.60207031542736e-05,221,0.00342529220929647,0.00337023942686742,0.00347312158801009
222,0.00342898100836418,6.11915896798023e-06,8.76748312105838e-06,0.000860479449262636,7.59423708744691e-05,222,0.00342608649833807,0.00337118800585551,0.00347361639534998
223,0.00342976117904948,6.05048876170717e-06,8.83298360553688e-06,0.000860749683742663,7.58640385946646e-05,223,0.00342687805386258,0.00337204021449185,0.00347396387116658
